GRE,IELTS,TOEFL,UNDERGRAD,WORK EX,YEAR,UNIVERSITY,STATUS
309.0,,101.0,8.1,14.0,Fall 2018,utd,2
310.0,,98.0,8.88,16.0,Fall 2018,utd,2
316.0,,97.0,9.1,36.0,Fall 2018,utd,2
308.0,,100.0,9.23,26.0,Fall 2018,utd,2
314.0,,105.0,75.37,16.0,Fall 2018,utd,2
317.0,,104.0,76.81,3.0,Fall 2018,utd,2
312.0,,97.0,9.12,27.0,Fall 2018,utd,2
321.0,,114.0,8.9,38.0,Fall 2018,utd,2
313.0,,93.0,8.8,30.0,Fall 2018,utd,2
312.0,,102.0,75.0,27.0,Fall 2018,utd,2
313.0,,85.0,6.97,13.0,Fall 2018,utd,2
317.0,,101.0,79.8,6.0,Fall 2018,utd,2
309.0,,104.0,7.86,17.0,Fall 2018,utd,2
309.0,,106.0,8.98,42.0,Fall 2018,utd,2
321.0,,0.0,8.38,18.0,Fall 2018,utd,2
310.0,,104.0,82.0,0.0,Fall 2018,utd,2
330.0,,113.0,9.0,0.0,Fall 2018,utd,2
309.0,,98.0,8.64,32.0,Fall 2018,utd,2
321.0,,105.0,7.85,0.0,Fall 2018,utd,2
319.0,,98.0,8.97,9.0,Fall 2018,utd,2
316.0,,108.0,8.73,50.0,Fall 2018,utd,2
311.0,,88.0,8.03,0.0,Fall 2018,utd,2
312.0,7.0,,81.0,3.0,Fall 2018,utd,2
313.0,,95.0,8.5,36.0,Fall 2018,utd,2
306.0,7.0,,83.0,2.0,Fall 2018,utd,2
317.0,,95.0,8.1,0.0,Fall 2018,utd,2
317.0,,106.0,76.0,11.0,Fall 2018,utd,2
313.0,,109.0,84.4,15.0,Fall 2018,utd,2
310.0,,104.0,7.4,5.0,Fall 2018,utd,2
325.0,,106.0,71.73,31.0,Fall 2018,utd,2
309.0,,96.0,8.4,7.0,Fall 2018,utd,2
314.0,,110.0,9.14,2.0,Fall 2018,utd,2
306.0,,81.0,7.2,52.0,Fall 2018,utd,2
327.0,,107.0,8.81,2.0,Fall 2018,utd,2
315.0,,109.0,8.97,2.0,Fall 2018,utd,2
307.0,,102.0,8.55,7.0,Fall 2018,utd,2
312.0,,98.0,86.8,30.0,Fall 2018,utd,2
312.0,,95.0,7.78,9.0,Fall 2018,utd,2
314.0,,106.0,8.2,18.0,Fall 2018,utd,2
321.0,,110.0,8.99,36.0,Fall 2018,utd,2
307.0,7.5,,8.61,0.0,Fall 2018,utd,2
,,95.0,8.0,0.0,Fall 2018,utd,2
302.0,,102.0,9.56,30.0,Fall 2018,utd,2
312.0,,90.0,73.9,30.0,Fall 2018,utd,2
313.0,,96.0,8.93,6.0,Fall 2018,utd,2
309.0,,107.0,9.39,2.0,Fall 2018,utd,2
318.0,,110.0,8.33,51.0,Fall 2018,utd,2
311.0,,102.0,8.32,2.0,Fall 2018,utd,2
315.0,,101.0,9.2,0.0,Fall 2018,utd,2
320.0,,110.0,8.15,16.0,Fall 2018,utd,2
320.0,,99.0,7.7,13.0,Fall 2018,utd,2
315.0,,96.0,8.81,68.0,Fall 2018,utd,2
318.0,,116.0,7.37,40.0,Fall 2018,utd,2
315.0,,98.0,7.88,24.0,Fall 2019,utd,2
314.0,,0.0,7.07,17.0,Fall 2018,utd,2
315.0,,99.0,8.27,36.0,Fall 2018,utd,2
313.0,,94.0,66.0,0.0,Fall 2018,utd,2
312.0,,107.0,78.4,60.0,Fall 2018,utd,2
306.0,,112.0,80.0,10.0,Fall 2018,utd,2
311.0,,107.0,8.14,1.0,Fall 2018,utd,2
307.0,,81.0,8.71,16.0,Fall 2018,utd,2
315.0,,112.0,8.33,12.0,Fall 2018,utd,2
319.0,,110.0,9.1,49.0,Fall 2018,utd,2
313.0,,0.0,8.4,0.0,Fall 2018,utd,2
317.0,,111.0,9.14,38.0,Fall 2018,utd,2
315.0,,105.0,8.2,18.0,Fall 2018,utd,2
317.0,,108.0,8.28,41.0,Fall 2018,utd,2
309.0,,105.0,8.3,30.0,Fall 2018,utd,2
318.0,,116.0,74.05,16.0,Fall 2019,utd,2
315.0,7.0,,8.23,0.0,Fall 2018,utd,2
308.0,,90.0,8.64,27.0,Fall 2018,utd,2
319.0,,106.0,76.0,36.0,Fall 2018,utd,2
314.0,7.5,,8.3,56.0,Spring 2016,utd,2
